time,lat,lon,region,precip
2021-01-03,36.375,111.875,0,0.0
2021-01-03,36.625,111.375,0,0.0
2021-01-03,36.625,111.625,0,0.0
2021-01-03,36.625,111.875,0,0.0
2021-01-03,36.875,111.375,0,0.0
2021-01-03,36.875,111.625,0,0.0
2021-01-03,36.875,111.875,0,0.0
2021-01-03,36.875,112.125,0,0.0
2021-01-03,37.125,111.375,0,0.0
2021-01-03,37.125,111.625,0,0.0
2021-01-03,37.125,111.875,0,0.0
2021-01-03,37.125,112.125,0,0.0
2021-01-03,37.125,112.375,0,0.0
2021-01-03,37.125,112.625,0,0.0
2021-01-03,37.375,111.625,0,0.0
2021-01-03,37.375,111.875,0,0.0
2021-01-03,37.375,112.125,0,0.0
2021-01-03,37.375,112.375,0,0.0
2021-01-03,37.375,112.625,0,0.0
2021-01-03,37.375,112.875,0,0.0
2021-01-03,37.625,111.625,0,0.0
2021-01-03,37.625,111.875,0,0.0
2021-01-03,37.625,112.125,0,0.0
2021-01-03,37.625,112.375,0,0.0
2021-01-03,37.625,112.625,0,0.0
2021-01-03,37.625,112.875,0,0.0
2021-01-03,37.625,113.125,0,0.0
2021-01-03,37.625,113.375,0,0.0
2021-01-03,37.875,111.625,0,0.0
2021-01-03,37.875,111.875,0,0.0
2021-01-03,37.875,112.125,0,0.0
2021-01-03,37.875,112.375,0,0.0
2021-01-03,37.875,112.625,0,0.0
2021-01-03,37.875,112.875,0,0.0
2021-01-03,37.875,113.125,0,0.0
2021-01-03,38.125,111.625,0,0.0
2021-01-03,38.125,111.875,0,0.0
2021-01-03,38.125,112.125,0,0.0
2021-01-03,38.125,112.375,0,0.0
2021-01-03,38.125,112.625,0,0.0
2021-01-03,38.375,111.625,0,0.0
2021-01-03,38.375,111.875,0,0.0
2021-01-03,38.375,112.125,0,0.0
2021-01-03,38.625,111.875,0,0.0
2021-01-03,38.625,112.125,0,0.0
2021-01-03,38.625,112.375,0,0.0
2021-01-03,38.875,112.125,0,0.0
2021-01-04,35.375,110.875,0,0.0
2021-01-04,35.625,110.625,0,0.0
2021-01-04,35.625,110.875,0,0.0
2021-01-04,35.625,111.125,0,0.0
2021-01-04,35.625,111.375,0,0.0
2021-01-04,35.625,111.625,0,0.0
2021-01-04,35.625,111.875,0,0.0
2021-01-04,35.875,110.875,0,0.0
2021-01-04,35.875,111.125,0,0.0
2021-01-04,35.875,111.375,0,0.0
2021-01-04,35.875,111.625,0,0.0
2021-01-04,35.875,111.875,0,0.0
2021-01-04,36.125,111.125,0,0.0
2021-01-04,36.125,111.375,0,0.0
2021-01-04,36.125,111.625,0,0.0
2021-01-04,36.125,111.875,0,0.0
2021-01-04,36.125,112.125,0,0.0
2021-01-04,36.375,111.375,0,0.0
2021-01-04,36.375,111.625,0,0.0
2021-01-04,36.375,111.875,0,0.0
2021-01-04,36.625,111.375,0,0.0
2021-01-04,36.625,111.625,0,0.0
2021-01-04,36.625,111.875,0,0.0
2021-01-04,36.875,111.375,0,0.0
2021-01-04,36.875,111.625,0,0.0
2021-01-04,36.875,111.875,0,0.0
2021-01-04,36.875,112.125,0,0.0
2021-01-04,37.125,111.375,0,0.0
2021-01-04,37.125,111.625,0,0.0
2021-01-04,37.125,111.875,0,0.0
2021-01-04,37.125,112.125,0,0.0
2021-01-04,37.125,112.375,0,0.0
2021-01-04,37.125,112.625,0,0.0
2021-01-04,37.375,111.625,0,0.0
2021-01-04,37.375,111.875,0,0.0
2021-01-04,37.375,112.125,0,0.0
2021-01-04,37.375,112.375,0,0.0
2021-01-04,37.375,112.625,0,0.0
2021-01-04,37.375,112.875,0,0.0
2021-01-04,37.625,111.625,0,0.0
2021-01-04,37.625,111.875,0,0.0
2021-01-04,37.625,112.125,0,0.0
2021-01-04,37.625,112.375,0,0.0
2021-01-04,37.625,112.625,0,0.0
2021-01-04,37.625,112.875,0,0.0
2021-01-04,37.625,113.125,0,0.0
2021-01-04,37.625,113.375,0,0.0
2021-01-04,37.875,111.625,0,0.0
2021-01-04,37.875,111.875,0,0.0
2021-01-04,37.875,112.125,0,0.0
2021-01-04,37.875,112.375,0,0.0
2021-01-04,37.875,112.625,0,0.0
2021-01-04,37.875,112.875,0,0.0
2021-01-04,37.875,113.125,0,0.0
2021-01-04,38.125,111.625,0,0.0
2021-01-04,38.125,111.875,0,0.0
2021-01-04,38.125,112.125,0,0.0
2021-01-04,38.125,112.375,0,0.0
2021-01-04,38.125,112.625,0,0.0
2021-01-04,38.375,111.625,0,0.0
2021-01-04,38.375,111.875,0,0.0
2021-01-04,38.375,112.125,0,0.0
2021-01-04,38.625,111.875,0,0.0
2021-01-04,38.625,112.125,0,0.0
2021-01-04,38.625,112.375,0,0.0
2021-01-04,38.875,112.125,0,0.0
2021-01-05,35.375,110.875,0,0.0
2021-01-05,35.625,110.625,0,0.0
2021-01-05,35.625,110.875,0,0.0
2021-01-05,35.625,111.125,0,0.0
2021-01-05,35.625,111.375,0,0.0
2021-01-05,35.625,111.625,0,0.0
2021-01-05,35.625,111.875,0,0.0
2021-01-05,35.875,110.875,0,0.0
2021-01-05,35.875,111.125,0,0.0
2021-01-05,35.875,111.375,0,0.0
2021-01-05,35.875,111.625,0,0.0
2021-01-05,35.875,111.875,0,0.0
2021-01-05,36.125,111.125,0,0.0
2021-01-05,36.125,111.375,0,0.0
2021-01-05,36.125,111.625,0,0.0
2021-01-05,36.125,111.875,0,0.0
2021-01-05,36.125,112.125,0,0.0
2021-01-05,36.375,111.375,0,0.0
2021-01-05,36.375,111.625,0,0.0
2021-01-05,36.375,111.875,0,0.0
2021-01-05,36.625,111.375,0,0.0
2021-01-05,36.625,111.625,0,0.0
2021-01-05,36.625,111.875,0,0.0
2021-01-05,36.875,111.375,0,0.0
2021-01-05,36.875,111.625,0,0.0
2021-01-05,36.875,111.875,0,0.0
2021-01-05,36.875,112.125,0,0.0
2021-01-05,37.125,111.375,0,0.0
2021-01-05,37.125,111.625,0,0.0
2021-01-05,37.125,111.875,0,0.0
2021-01-05,37.125,112.125,0,0.0
2021-01-05,37.125,112.375,0,0.0
2021-01-05,37.125,112.625,0,0.0
2021-01-05,37.375,111.625,0,0.0
2021-01-05,37.375,111.875,0,0.0
2021-01-05,37.375,112.125,0,0.0
2021-01-05,37.375,112.375,0,0.0
2021-01-05,37.375,112.625,0,0.0
2021-01-05,37.375,112.875,0,0.0
2021-01-05,37.625,111.625,0,0.0
2021-01-05,37.625,111.875,0,0.0
2021-01-05,37.625,112.125,0,0.0
2021-01-05,37.625,112.375,0,0.0
2021-01-05,37.625,112.625,0,0.0
2021-01-05,37.625,112.875,0,0.0
2021-01-05,37.625,113.125,0,0.0
2021-01-05,37.625,113.375,0,0.0
2021-01-05,37.875,111.625,0,0.0
2021-01-05,37.875,111.875,0,0.0
2021-01-05,37.875,112.125,0,0.0
2021-01-05,37.875,112.375,0,0.0
2021-01-05,37.875,112.625,0,0.0
2021-01-05,37.875,112.875,0,0.0
2021-01-05,37.875,113.125,0,0.0
2021-01-05,38.125,111.625,0,0.0
2021-01-05,38.125,111.875,0,0.0
2021-01-05,38.125,112.125,0,0.0
2021-01-05,38.125,112.375,0,0.0
2021-01-05,38.125,112.625,0,0.0
2021-01-05,38.375,111.625,0,0.0
2021-01-05,38.375,111.875,0,0.0
2021-01-05,38.375,112.125,0,0.0
2021-01-05,38.625,111.875,0,0.0
2021-01-05,38.625,112.125,0,0.0
2021-01-05,38.625,112.375,0,0.0
2021-01-05,38.875,112.125,0,0.0
2021-01-06,35.375,110.875,0,0.0
2021-01-06,35.625,110.625,0,0.0
2021-01-06,35.625,110.875,0,0.0
2021-01-06,35.625,111.125,0,0.0
2021-01-06,35.625,111.375,0,0.0
2021-01-06,35.625,111.625,0,0.0
2021-01-06,35.625,111.875,0,0.0
2021-01-06,35.875,110.875,0,0.0
2021-01-06,35.875,111.125,0,0.0
2021-01-06,35.875,111.375,0,0.0
2021-01-06,35.875,111.625,0,0.0
2021-01-06,35.875,111.875,0,0.0
2021-01-06,36.125,111.125,0,0.0
2021-01-06,36.125,111.375,0,0.0
2021-01-06,36.125,111.625,0,0.0
2021-01-06,36.125,111.875,0,0.0
2021-01-06,36.125,112.125,0,0.0
2021-01-06,36.375,111.375,0,0.0
2021-01-06,36.375,111.625,0,0.0
2021-01-06,36.375,111.875,0,0.0
2021-01-06,36.625,111.375,0,0.0
2021-01-06,36.625,111.625,0,0.0
2021-01-06,36.625,111.875,0,0.0
2021-01-06,36.875,111.375,0,0.0
2021-01-06,36.875,111.625,0,0.0
2021-01-06,36.875,111.875,0,0.0
2021-01-06,36.875,112.125,0,0.0
2021-01-06,37.125,111.375,0,0.0
2021-01-06,37.125,111.625,0,0.0
2021-01-06,37.125,111.875,0,0.0
2021-01-06,37.125,112.125,0,0.0
2021-01-06,37.125,112.375,0,0.0
2021-01-06,37.125,112.625,0,0.0
2021-01-06,37.375,111.625,0,0.0
2021-01-06,37.375,111.875,0,0.0
2021-01-06,37.375,112.125,0,0.0
2021-01-06,37.375,112.375,0,0.0
2021-01-06,37.375,112.625,0,0.0
2021-01-06,37.375,112.875,0,0.0
2021-01-06,37.625,111.625,0,0.0
2021-01-06,37.625,111.875,0,0.0
2021-01-06,37.625,112.125,0,0.0
2021-01-06,37.625,112.375,0,0.0
2021-01-06,37.625,112.625,0,0.0
2021-01-06,37.625,112.875,0,0.0
2021-01-06,37.625,113.125,0,0.0
2021-01-06,37.625,113.375,0,0.0
2021-01-06,37.875,111.625,0,0.0
2021-01-06,37.875,111.875,0,0.0
2021-01-06,37.875,112.125,0,0.0
2021-01-06,37.875,112.375,0,0.0
2021-01-06,37.875,112.625,0,0.0
2021-01-06,37.875,112.875,0,0.0
2021-01-06,37.875,113.125,0,0.0
2021-01-06,38.125,111.625,0,0.0
2021-01-06,38.125,111.875,0,0.0
2021-01-06,38.125,112.125,0,0.0
2021-01-06,38.125,112.375,0,0.0
2021-01-06,38.125,112.625,0,0.0
2021-01-06,38.375,111.625,0,0.0
2021-01-06,38.375,111.875,0,0.0
2021-01-06,38.375,112.125,0,0.0
2021-01-06,38.625,111.875,0,0.0
2021-01-06,38.625,112.125,0,0.0
2021-01-06,38.625,112.375,0,0.0
2021-01-06,38.875,112.125,0,0.0
2021-01-07,35.375,110.875,0,0.0
2021-01-07,35.625,110.625,0,0.0
2021-01-07,35.625,110.875,0,0.0
2021-01-07,35.625,111.125,0,0.0
2021-01-07,35.625,111.375,0,0.0
2021-01-07,35.625,111.625,0,0.0
2021-01-07,35.625,111.875,0,0.0
2021-01-07,35.875,110.875,0,0.0
2021-01-07,35.875,111.125,0,0.0
2021-01-07,35.875,111.375,0,0.0
2021-01-07,35.875,111.625,0,0.0
2021-01-07,35.875,111.875,0,0.0
2021-01-07,36.125,111.125,0,0.0
2021-01-07,36.125,111.375,0,0.0
2021-01-07,36.125,111.625,0,0.0
2021-01-07,36.125,111.875,0,0.0
2021-01-07,36.125,112.125,0,0.0
2021-01-07,36.375,111.375,0,0.0
2021-01-07,36.375,111.625,0,0.0
2021-01-07,36.375,111.875,0,0.0
2021-01-07,36.625,111.375,0,0.0
2021-01-07,36.625,111.625,0,0.0
2021-01-07,36.625,111.875,0,0.0
2021-01-07,36.875,111.375,0,0.0
2021-01-07,36.875,111.625,0,0.0
2021-01-07,36.875,111.875,0,0.0
2021-01-07,36.875,112.125,0,0.0
2021-01-07,37.125,111.375,0,0.0
2021-01-07,37.125,111.625,0,0.0
2021-01-07,37.125,111.875,0,0.0
2021-01-07,37.125,112.125,0,0.0
2021-01-07,37.125,112.375,0,0.0
2021-01-07,37.125,112.625,0,0.0
2021-01-07,37.375,111.625,0,0.0
2021-01-07,37.375,111.875,0,0.0
2021-01-07,37.375,112.125,0,0.0
2021-01-07,37.375,112.375,0,0.0
2021-01-07,37.375,112.625,0,0.0
2021-01-07,37.375,112.875,0,0.0
2021-01-07,37.625,111.625,0,0.0
2021-01-07,37.625,111.875,0,0.0
2021-01-07,37.625,112.125,0,0.0
2021-01-07,37.625,112.375,0,0.0
2021-01-07,37.625,112.625,0,0.0
2021-01-07,37.625,112.875,0,0.0
2021-01-07,37.625,113.125,0,0.0
2021-01-07,37.625,113.375,0,0.0
2021-01-07,37.875,111.625,0,0.0
2021-01-07,37.875,111.875,0,0.0
2021-01-07,37.875,112.125,0,0.0
2021-01-07,37.875,112.375,0,0.0
2021-01-07,37.875,112.625,0,0.0
2021-01-07,37.875,112.875,0,0.0
2021-01-07,37.875,113.125,0,0.0
2021-01-07,38.125,111.625,0,0.0
2021-01-07,38.125,111.875,0,0.0
2021-01-07,38.125,112.125,0,0.0
2021-01-07,38.125,112.375,0,0.0
2021-01-07,38.125,112.625,0,0.0
2021-01-07,38.375,111.625,0,0.0
2021-01-07,38.375,111.875,0,0.0
2021-01-07,38.375,112.125,0,0.0
2021-01-07,38.625,111.875,0,0.0
2021-01-07,38.625,112.125,0,0.0
2021-01-07,38.625,112.375,0,0.0
2021-01-07,38.875,112.125,0,0.0
2021-01-08,35.375,110.875,0,0.0
2021-01-08,35.625,110.625,0,0.0
2021-01-08,35.625,110.875,0,0.0
2021-01-08,35.625,111.125,0,0.0
2021-01-08,35.625,111.375,0,0.0
2021-01-08,35.625,111.625,0,0.0
2021-01-08,35.625,111.875,0,0.0
2021-01-08,35.875,110.875,0,0.0
2021-01-08,35.875,111.125,0,0.0
2021-01-08,35.875,111.375,0,0.0
2021-01-08,35.875,111.625,0,0.0
2021-01-08,35.875,111.875,0,0.0
2021-01-08,36.125,111.125,0,0.0
2021-01-08,36.125,111.375,0,0.0
2021-01-08,36.125,111.625,0,0.0
2021-01-08,36.125,111.875,0,0.0
2021-01-08,36.125,112.125,0,0.0
2021-01-08,36.375,111.375,0,0.0
2021-01-08,36.375,111.625,0,0.0
2021-01-08,36.375,111.875,0,0.0
2021-01-08,36.625,111.375,0,0.0
2021-01-08,36.625,111.625,0,0.0
2021-01-08,36.625,111.875,0,0.0
2021-01-08,36.875,111.375,0,0.0
2021-01-08,36.875,111.625,0,0.0
2021-01-08,36.875,111.875,0,0.0
2021-01-08,36.875,112.125,0,0.0
2021-01-08,37.125,111.375,0,0.0
2021-01-08,37.125,111.625,0,0.0
2021-01-08,37.125,111.875,0,0.0
2021-01-08,37.125,112.125,0,0.0
2021-01-08,37.125,112.375,0,0.0
2021-01-08,37.125,112.625,0,0.0
2021-01-08,37.375,111.625,0,0.0
2021-01-08,37.375,111.875,0,0.0
2021-01-08,37.375,112.125,0,0.0
2021-01-08,37.375,112.375,0,0.0
2021-01-08,37.375,112.625,0,0.0
2021-01-08,37.375,112.875,0,0.0
2021-01-08,37.625,111.625,0,0.0
2021-01-08,37.625,111.875,0,0.0
2021-01-08,37.625,112.125,0,0.0
2021-01-08,37.625,112.375,0,0.0
2021-01-08,37.625,112.625,0,0.0
2021-01-08,37.625,112.875,0,0.0
2021-01-08,37.625,113.125,0,0.0
2021-01-08,37.625,113.375,0,0.0
2021-01-08,37.875,111.625,0,0.0
2021-01-08,37.875,111.875,0,0.0
2021-01-08,37.875,112.125,0,0.0
2021-01-08,37.875,112.375,0,0.0
2021-01-08,37.875,112.625,0,0.0
2021-01-08,37.875,112.875,0,0.0
2021-01-08,37.875,113.125,0,0.0
2021-01-08,38.125,111.625,0,0.0
2021-01-08,38.125,111.875,0,0.0
2021-01-08,38.125,112.125,0,0.0
2021-01-08,38.125,112.375,0,0.0
2021-01-08,38.125,112.625,0,0.0
2021-01-08,38.375,111.625,0,0.0
2021-01-08,38.375,111.875,0,0.0
2021-01-08,38.375,112.125,0,0.0
2021-01-08,38.625,111.875,0,0.0
2021-01-08,38.625,112.125,0,0.0
2021-01-08,38.625,112.375,0,0.0
2021-01-08,38.875,112.125,0,0.0
2021-01-09,35.375,110.875,0,0.0
2021-01-09,35.625,110.625,0,0.0
2021-01-09,35.625,110.875,0,0.0
2021-01-09,35.625,111.125,0,0.0
2021-01-09,35.625,111.375,0,0.0
2021-01-09,35.625,111.625,0,0.0
2021-01-09,35.625,111.875,0,0.0
2021-01-09,35.875,110.875,0,0.0
2021-01-09,35.875,111.125,0,0.0
2021-01-09,35.875,111.375,0,0.0
2021-01-09,35.875,111.625,0,0.0
2021-01-09,35.875,111.875,0,0.0
2021-01-09,36.125,111.125,0,0.0
2021-01-09,36.125,111.375,0,0.0
2021-01-09,36.125,111.625,0,0.0
2021-01-09,36.125,111.875,0,0.0
2021-01-09,36.125,112.125,0,0.0
2021-01-09,36.375,111.375,0,0.0
2021-01-09,36.375,111.625,0,0.0
2021-01-09,36.375,111.875,0,0.0
2021-01-09,36.625,111.375,0,0.0
2021-01-09,36.625,111.625,0,0.0
2021-01-09,36.625,111.875,0,0.0
2021-01-09,36.875,111.375,0,0.0
2021-01-09,36.875,111.625,0,0.0
2021-01-09,36.875,111.875,0,0.0
2021-01-09,36.875,112.125,0,0.0
2021-01-09,37.125,111.375,0,0.0
2021-01-09,37.125,111.625,0,0.0
2021-01-09,37.125,111.875,0,0.0
2021-01-09,37.125,112.125,0,0.0
2021-01-09,37.125,112.375,0,0.0
2021-01-09,37.125,112.625,0,0.0
2021-01-09,37.375,111.625,0,0.0
2021-01-09,37.375,111.875,0,0.0
2021-01-09,37.375,112.125,0,0.0
2021-01-09,37.375,112.375,0,0.0
2021-01-09,37.375,112.625,0,0.0
2021-01-09,37.375,112.875,0,0.0
2021-01-09,37.625,111.625,0,0.0
2021-01-09,37.625,111.875,0,0.0
2021-01-09,37.625,112.125,0,0.0
2021-01-09,37.625,112.375,0,0.0
2021-01-09,37.625,112.625,0,0.0
2021-01-09,37.625,112.875,0,0.0
2021-01-09,37.625,113.125,0,0.0
2021-01-09,37.625,113.375,0,0.0
2021-01-09,37.875,111.625,0,0.0
2021-01-09,37.875,111.875,0,0.0
2021-01-09,37.875,112.125,0,0.0
2021-01-09,37.875,112.375,0,0.0
2021-01-09,37.875,112.625,0,0.0
2021-01-09,37.875,112.875,0,0.0
2021-01-09,37.875,113.125,0,0.0
2021-01-09,38.125,111.625,0,0.0
2021-01-09,38.125,111.875,0,0.0
2021-01-09,38.125,112.125,0,0.0
2021-01-09,38.125,112.375,0,0.0
2021-01-09,38.125,112.625,0,0.0
2021-01-09,38.375,111.625,0,0.0
2021-01-09,38.375,111.875,0,0.0
2021-01-09,38.375,112.125,0,0.0
2021-01-09,38.625,111.875,0,0.0
2021-01-09,38.625,112.125,0,0.0
2021-01-09,38.625,112.375,0,0.0
2021-01-09,38.875,112.125,0,0.0
2021-01-10,35.375,110.875,0,0.0
2021-01-10,35.625,110.625,0,0.0
2021-01-10,35.625,110.875,0,0.0
2021-01-10,35.625,111.125,0,0.0
2021-01-10,35.625,111.375,0,0.0
2021-01-10,35.625,111.625,0,0.0
2021-01-10,35.625,111.875,0,0.0
2021-01-10,35.875,110.875,0,0.0
2021-01-10,35.875,111.125,0,0.0
2021-01-10,35.875,111.375,0,0.0
2021-01-10,35.875,111.625,0,0.0
2021-01-10,35.875,111.875,0,0.0
2021-01-10,36.125,111.125,0,0.0
2021-01-10,36.125,111.375,0,0.0
2021-01-10,36.125,111.625,0,0.0
2021-01-10,36.125,111.875,0,0.0
2021-01-10,36.125,112.125,0,0.0
2021-01-10,36.375,111.375,0,0.0
2021-01-10,36.375,111.625,0,0.0
2021-01-10,36.375,111.875,0,0.0
2021-01-10,36.625,111.375,0,0.0
2021-01-10,36.625,111.625,0,0.0
2021-01-10,36.625,111.875,0,0.0
2021-01-10,36.875,111.375,0,0.0
2021-01-10,36.875,111.625,0,0.0
2021-01-10,36.875,111.875,0,0.0
2021-01-10,36.875,112.125,0,0.0
2021-01-10,37.125,111.375,0,0.0
2021-01-10,37.125,111.625,0,0.0
2021-01-10,37.125,111.875,0,0.0
2021-01-10,37.125,112.125,0,0.0
2021-01-10,37.125,112.375,0,0.0
2021-01-10,37.125,112.625,0,0.0
2021-01-10,37.375,111.625,0,0.0
2021-01-10,37.375,111.875,0,0.0
2021-01-10,37.375,112.125,0,0.0
2021-01-10,37.375,112.375,0,0.0
2021-01-10,37.375,112.625,0,0.0
2021-01-10,37.375,112.875,0,0.0
2021-01-10,37.625,111.625,0,0.0
2021-01-10,37.625,111.875,0,0.0
2021-01-10,37.625,112.125,0,0.0
2021-01-10,37.625,112.375,0,0.0
2021-01-10,37.625,112.625,0,0.0
2021-01-10,37.625,112.875,0,0.0
2021-01-10,37.625,113.125,0,0.0
2021-01-10,37.625,113.375,0,0.0
2021-01-10,37.875,111.625,0,0.0
2021-01-10,37.875,111.875,0,0.0
2021-01-10,37.875,112.125,0,0.0
2021-01-10,37.875,112.375,0,0.0
2021-01-10,37.875,112.625,0,0.0
2021-01-10,37.875,112.875,0,0.0
2021-01-10,37.875,113.125,0,0.0
2021-01-10,38.125,111.625,0,0.0
2021-01-10,38.125,111.875,0,0.0
2021-01-10,38.125,112.125,0,0.0
2021-01-10,38.125,112.375,0,0.0
2021-01-10,38.125,112.625,0,0.0
2021-01-10,38.375,111.625,0,0.0
2021-01-10,38.375,111.875,0,0.0
2021-01-10,38.375,112.125,0,0.0
2021-01-10,38.625,111.875,0,0.0
2021-01-10,38.625,112.125,0,0.0
2021-01-10,38.625,112.375,0,0.0
2021-01-10,38.875,112.125,0,0.0
2021-01-11,35.375,110.875,0,0.0
2021-01-11,35.625,110.625,0,0.0
2021-01-11,35.625,110.875,0,0.0
2021-01-11,35.625,111.125,0,0.0
